Namespace(batch_size=64, data_dir='data/', dropout_rate=0.15, emb_dim=300, epoch_num=100, from_vocab='data/vocab_20000', from_vocab_size=20000, gpu_device='1', latent_dim=64, learning_rate=1, learning_rate_decay_factor=0.5, max_gradient_norm=3.0, max_train_data_size=0, model_dir='model/', num_heads=8, num_layers=6, num_units=512, out_dir='output/', output_dir='output/tfm/', test_data='test', to_vocab='data/vocab_20000', to_vocab_size=20000, train_data='training', train_dir='model/t-cvae/', valid_data='dev')
 init embedding finished
19833
(20000, 300)
Vocab load over.
2020-12-23 11:37:19.224587: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-23 11:37:19.392717: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:1a:00.0
totalMemory: 10.76GiB freeMemory: 10.60GiB
2020-12-23 11:37:19.393014: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-23 11:37:19.600736: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-23 11:37:19.600758: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-23 11:37:19.600761: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-23 11:37:19.600836: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-23 11:37:19.602564: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-23 11:37:19.602582: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-23 11:37:19.602584: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-23 11:37:19.602586: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-23 11:37:19.602623: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-23 11:37:19.605876: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-23 11:37:19.605916: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-23 11:37:19.605925: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-23 11:37:19.605931: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-23 11:37:19.606010: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
Model create over.
  reading data line 0
78529
21
  reading data line 0
9816
21
  reading data line 0
9817
20
global step 100   step-time 0.69s  loss 77.767 ppl 1148.61  disc 0.269 gen -0.187 gan_ae -0.156
global step 81000   step-time 0.60s  loss 31.416 ppl 17.72  disc 0.028 gen -0.001 gan_ae -0.001
load eval model.
eval  ppl 20.00
answer:  one day , i was driving the van down to the store .
predict:  i bought a new van for my car .
answer:  she bought some new shelves .
predict:  she was making a new book .
answer:  he was given a set of tickets .
predict:  he put them in his pocket .
answer:  his friends agree that 's a great idea .
predict:  billy decides to go fishing with his friends .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so upset that he had to throw it out .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she went to the store to get it .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous about it .
BLEU = 3.04, 31.3/4.8/1.6/0.7 (BP=0.857, ratio=0.867, hyp_len=84610, ref_len=97637)

distinc1: 0.02224
distinc2: 0.12200
infer done.
global step 81100   step-time 0.61s  loss 31.534 ppl 17.52  disc 0.029 gen -0.003 gan_ae 0.000
global step 81200   step-time 0.61s  loss 31.474 ppl 17.64  disc 0.028 gen -0.001 gan_ae 0.000
global step 81300   step-time 0.60s  loss 31.424 ppl 17.53  disc 0.029 gen 0.000 gan_ae -0.002
global step 81400   step-time 0.60s  loss 31.348 ppl 17.50  disc 0.029 gen -0.002 gan_ae -0.000
global step 81500   step-time 0.61s  loss 31.550 ppl 17.94  disc 0.029 gen 0.001 gan_ae -0.002
global step 81600   step-time 0.60s  loss 31.090 ppl 17.13  disc 0.029 gen -0.002 gan_ae 0.000
global step 81700   step-time 0.61s  loss 31.423 ppl 17.34  disc 0.029 gen -0.001 gan_ae -0.001
global step 81800   step-time 0.61s  loss 31.354 ppl 17.55  disc 0.028 gen -0.001 gan_ae 0.001
global step 81900   step-time 0.60s  loss 31.204 ppl 17.49  disc 0.029 gen -0.001 gan_ae -0.000
global step 82000   step-time 0.61s  loss 31.315 ppl 17.47  disc 0.028 gen -0.002 gan_ae 0.001
global step 82100   step-time 0.61s  loss 31.485 ppl 17.72  disc 0.028 gen 0.001 gan_ae -0.002
global step 82200   step-time 0.60s  loss 31.515 ppl 17.53  disc 0.029 gen -0.001 gan_ae -0.001
global step 82300   step-time 0.60s  loss 31.351 ppl 17.43  disc 0.029 gen -0.001 gan_ae -0.001
global step 82400   step-time 0.60s  loss 31.315 ppl 17.51  disc 0.028 gen 0.000 gan_ae -0.000
global step 82500   step-time 0.61s  loss 31.240 ppl 17.56  disc 0.030 gen -0.000 gan_ae -0.003
global step 82600   step-time 0.61s  loss 31.372 ppl 17.68  disc 0.029 gen -0.001 gan_ae -0.002
global step 82700   step-time 0.61s  loss 31.384 ppl 17.56  disc 0.030 gen -0.002 gan_ae -0.001
global step 82800   step-time 0.61s  loss 31.344 ppl 17.57  disc 0.028 gen -0.002 gan_ae 0.001
global step 82900   step-time 0.61s  loss 31.347 ppl 17.50  disc 0.028 gen 0.001 gan_ae -0.001
global step 83000   step-time 0.61s  loss 31.366 ppl 17.55  disc 0.028 gen -0.001 gan_ae -0.000
global step 83100   step-time 0.61s  loss 31.094 ppl 17.19  disc 0.029 gen -0.001 gan_ae -0.001
global step 83200   step-time 0.61s  loss 31.343 ppl 17.53  disc 0.029 gen -0.002 gan_ae -0.000
global step 83300   step-time 0.61s  loss 31.485 ppl 17.50  disc 0.028 gen -0.001 gan_ae 0.001
global step 83400   step-time 0.61s  loss 31.323 ppl 17.57  disc 0.028 gen -0.000 gan_ae 0.000
global step 83500   step-time 0.61s  loss 31.239 ppl 17.46  disc 0.030 gen 0.000 gan_ae -0.004
global step 83600   step-time 0.61s  loss 31.546 ppl 17.74  disc 0.029 gen -0.002 gan_ae 0.000
global step 83700   step-time 0.61s  loss 31.309 ppl 17.38  disc 0.030 gen -0.000 gan_ae -0.004
global step 83800   step-time 0.61s  loss 31.080 ppl 17.24  disc 0.028 gen 0.001 gan_ae -0.000
global step 83900   step-time 0.61s  loss 31.471 ppl 17.76  disc 0.030 gen -0.002 gan_ae -0.001
global step 84000   step-time 0.61s  loss 31.253 ppl 17.26  disc 0.029 gen -0.000 gan_ae -0.002
load eval model.
eval  ppl 19.81
answer:  one day , i was driving the van down to the store .
predict:  i was driving through the _UNK of a car .
answer:  she bought some new shelves .
predict:  she had just finished reading them .
answer:  he was given a set of tickets .
predict:  he got a lot of people together .
answer:  his friends agree that 's a great idea .
predict:  billy goes fishing with his friends .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy that he had to eat it .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she decided to buy a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was so nervous she did n't have a great job .
BLEU = 2.47, 27.3/3.7/1.0/0.4 (BP=0.985, ratio=0.985, hyp_len=96211, ref_len=97637)

distinc1: 0.01688
distinc2: 0.10079
infer done.
global step 84100   step-time 0.60s  loss 31.366 ppl 17.46  disc 0.028 gen -0.002 gan_ae 0.000
global step 84200   step-time 0.60s  loss 31.870 ppl 17.90  disc 0.028 gen -0.001 gan_ae 0.000
global step 84300   step-time 0.61s  loss 31.208 ppl 17.28  disc 0.030 gen -0.001 gan_ae -0.003
global step 84400   step-time 0.60s  loss 31.208 ppl 17.36  disc 0.029 gen -0.001 gan_ae -0.000
global step 84500   step-time 0.61s  loss 31.392 ppl 17.34  disc 0.028 gen -0.000 gan_ae -0.001
global step 84600   step-time 0.61s  loss 30.992 ppl 17.11  disc 0.027 gen 0.000 gan_ae 0.000
global step 84700   step-time 0.61s  loss 31.079 ppl 17.11  disc 0.028 gen 0.000 gan_ae -0.001
global step 84800   step-time 0.61s  loss 31.379 ppl 17.39  disc 0.030 gen -0.004 gan_ae -0.000
global step 84900   step-time 0.61s  loss 31.016 ppl 17.06  disc 0.030 gen -0.000 gan_ae -0.005
global step 85000   step-time 0.61s  loss 31.063 ppl 17.15  disc 0.028 gen -0.002 gan_ae 0.002
global step 85100   step-time 0.60s  loss 48.783 ppl 83.99  disc 0.030 gen -0.004 gan_ae 0.000
global step 85200   step-time 0.61s  loss 37.862 ppl 31.76  disc 0.028 gen -0.001 gan_ae 0.002
global step 85300   step-time 0.60s  loss 31.812 ppl 18.31  disc 0.029 gen -0.001 gan_ae -0.001
global step 85400   step-time 0.60s  loss 31.422 ppl 17.56  disc 0.028 gen -0.001 gan_ae 0.001
global step 85500   step-time 0.61s  loss 31.699 ppl 17.98  disc 0.028 gen -0.001 gan_ae 0.000
global step 85600   step-time 0.60s  loss 31.488 ppl 17.82  disc 0.030 gen -0.001 gan_ae -0.004
global step 85700   step-time 0.61s  loss 31.393 ppl 17.64  disc 0.028 gen -0.001 gan_ae 0.001
global step 85800   step-time 0.61s  loss 31.602 ppl 17.63  disc 0.028 gen 0.001 gan_ae -0.000
global step 85900   step-time 0.61s  loss 31.221 ppl 17.26  disc 0.030 gen -0.002 gan_ae -0.002
global step 86000   step-time 0.61s  loss 31.362 ppl 17.42  disc 0.028 gen 0.000 gan_ae -0.001
global step 86100   step-time 0.60s  loss 31.038 ppl 17.14  disc 0.029 gen -0.002 gan_ae -0.001
global step 86200   step-time 0.61s  loss 30.997 ppl 17.21  disc 0.028 gen -0.001 gan_ae 0.000
global step 86300   step-time 0.60s  loss 31.180 ppl 17.15  disc 0.029 gen -0.000 gan_ae -0.001
global step 86400   step-time 0.61s  loss 31.404 ppl 17.33  disc 0.028 gen -0.001 gan_ae -0.000
global step 86500   step-time 0.60s  loss 31.394 ppl 17.57  disc 0.029 gen -0.001 gan_ae -0.001
global step 86600   step-time 0.60s  loss 30.962 ppl 16.94  disc 0.028 gen -0.001 gan_ae 0.002
global step 86700   step-time 0.60s  loss 30.860 ppl 16.81  disc 0.029 gen 0.002 gan_ae -0.004
global step 86800   step-time 0.61s  loss 31.404 ppl 17.46  disc 0.028 gen -0.002 gan_ae 0.001
global step 86900   step-time 0.61s  loss 31.201 ppl 17.12  disc 0.030 gen 0.002 gan_ae -0.006
global step 87000   step-time 0.61s  loss 31.070 ppl 17.20  disc 0.028 gen -0.001 gan_ae 0.001
load eval model.
eval  ppl 19.73
answer:  one day , i was driving the van down to the store .
predict:  i was driving my car to work one day .
answer:  she bought some new shelves .
predict:  she was trying to make a lot of money .
answer:  he was given a set of tickets .
predict:  he was very excited .
answer:  his friends agree that 's a great idea .
predict:  billy takes a fishing trip .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy that he had made a lot of money .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she went to the store to buy a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was so nervous , she did n't want to win the show .
BLEU = 3.10, 29.9/4.7/1.5/0.6 (BP=0.936, ratio=0.938, hyp_len=91553, ref_len=97637)

distinc1: 0.02157
distinc2: 0.11751
infer done.
global step 87100   step-time 0.61s  loss 31.399 ppl 17.13  disc 0.028 gen -0.000 gan_ae -0.001
global step 87200   step-time 0.60s  loss 31.288 ppl 17.11  disc 0.028 gen -0.001 gan_ae 0.001
global step 87300   step-time 0.60s  loss 31.235 ppl 17.40  disc 0.028 gen -0.001 gan_ae 0.000
global step 87400   step-time 0.61s  loss 31.176 ppl 17.15  disc 0.028 gen 0.001 gan_ae -0.003
global step 87500   step-time 0.61s  loss 30.739 ppl 16.83  disc 0.029 gen -0.001 gan_ae -0.001
global step 87600   step-time 0.61s  loss 31.199 ppl 17.35  disc 0.029 gen -0.002 gan_ae -0.001
global step 87700   step-time 0.61s  loss 31.454 ppl 17.45  disc 0.028 gen -0.002 gan_ae 0.000
global step 87800   step-time 0.61s  loss 31.199 ppl 17.20  disc 0.028 gen -0.003 gan_ae 0.001
global step 87900   step-time 0.60s  loss 31.025 ppl 16.98  disc 0.029 gen 0.001 gan_ae -0.003
global step 88000   step-time 0.60s  loss 31.079 ppl 16.84  disc 0.029 gen -0.001 gan_ae 0.000
global step 88100   step-time 0.60s  loss 31.035 ppl 17.14  disc 0.029 gen -0.002 gan_ae -0.000
global step 88200   step-time 0.61s  loss 30.798 ppl 16.60  disc 0.028 gen 0.002 gan_ae -0.002
global step 88300   step-time 0.61s  loss 31.071 ppl 17.15  disc 0.028 gen -0.001 gan_ae 0.002
global step 88400   step-time 0.60s  loss 31.004 ppl 16.97  disc 0.029 gen -0.000 gan_ae -0.002
global step 88500   step-time 0.60s  loss 30.669 ppl 16.81  disc 0.028 gen -0.001 gan_ae 0.000
global step 88600   step-time 0.60s  loss 31.103 ppl 16.97  disc 0.028 gen -0.001 gan_ae 0.000
global step 88700   step-time 0.61s  loss 30.877 ppl 16.93  disc 0.029 gen -0.001 gan_ae -0.002
global step 88800   step-time 0.61s  loss 30.603 ppl 16.63  disc 0.029 gen -0.002 gan_ae -0.001
global step 88900   step-time 0.60s  loss 30.940 ppl 16.82  disc 0.029 gen -0.002 gan_ae 0.000
global step 89000   step-time 0.60s  loss 30.815 ppl 16.80  disc 0.028 gen -0.001 gan_ae -0.000
global step 89100   step-time 0.60s  loss 31.139 ppl 17.34  disc 0.028 gen -0.001 gan_ae -0.000
global step 89200   step-time 0.60s  loss 30.835 ppl 16.60  disc 0.028 gen -0.000 gan_ae -0.000
global step 89300   step-time 0.60s  loss 30.913 ppl 16.75  disc 0.027 gen 0.000 gan_ae 0.001
global step 89400   step-time 0.60s  loss 30.951 ppl 16.87  disc 0.028 gen -0.002 gan_ae 0.002
global step 89500   step-time 0.60s  loss 30.981 ppl 16.85  disc 0.029 gen -0.001 gan_ae -0.001
global step 89600   step-time 0.60s  loss 30.882 ppl 16.98  disc 0.030 gen -0.000 gan_ae -0.003
global step 89700   step-time 0.60s  loss 30.975 ppl 16.84  disc 0.029 gen -0.001 gan_ae -0.001
global step 89800   step-time 0.61s  loss 30.945 ppl 17.02  disc 0.028 gen -0.001 gan_ae 0.000
global step 89900   step-time 0.60s  loss 31.125 ppl 17.01  disc 0.028 gen 0.000 gan_ae -0.000
global step 90000   step-time 0.61s  loss 30.884 ppl 17.03  disc 0.028 gen -0.000 gan_ae 0.000
load eval model.
eval  ppl 19.50
answer:  one day , i was driving the van down to the store .
predict:  i was working on my car when i heard a loud noise .
answer:  she bought some new shelves .
predict:  she had a _UNK , _UNK , and a _UNK .
answer:  he was given a set of tickets .
predict:  he sold the tickets to the fair .
answer:  his friends agree that 's a great idea .
predict:  the next day the _UNK are in the lake .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he had to go to the hospital and get a new one .
answer:  alicia looked at her house .
predict:  alicia had a new house .
answer:  she searched everywhere but could n't find it .
predict:  she decided to buy a used one .
answer:  when the cast was announced , she was left disappointed .
predict:  anna was very proud of herself .
BLEU = 2.03, 27.4/3.3/0.9/0.3 (BP=0.936, ratio=0.938, hyp_len=91580, ref_len=97637)

distinc1: 0.01777
distinc2: 0.10497
infer done.
global step 90100   step-time 0.60s  loss 30.963 ppl 16.89  disc 0.030 gen 0.001 gan_ae -0.005
global step 90200   step-time 0.60s  loss 30.894 ppl 16.80  disc 0.027 gen -0.001 gan_ae 0.002
global step 90300   step-time 0.60s  loss 31.073 ppl 17.02  disc 0.029 gen 0.001 gan_ae -0.005
global step 90400   step-time 0.61s  loss 31.339 ppl 17.25  disc 0.029 gen -0.002 gan_ae -0.001
global step 90500   step-time 0.60s  loss 31.290 ppl 17.29  disc 0.029 gen -0.002 gan_ae -0.001
global step 90600   step-time 0.61s  loss 30.949 ppl 16.75  disc 0.028 gen -0.002 gan_ae 0.002
global step 90700   step-time 0.61s  loss 30.893 ppl 16.92  disc 0.028 gen -0.001 gan_ae 0.001
global step 90800   step-time 0.61s  loss 31.060 ppl 17.06  disc 0.030 gen 0.001 gan_ae -0.004
global step 90900   step-time 0.61s  loss 30.890 ppl 16.72  disc 0.029 gen -0.001 gan_ae -0.001
global step 91000   step-time 0.60s  loss 30.838 ppl 16.68  disc 0.029 gen -0.002 gan_ae -0.001
global step 91100   step-time 0.61s  loss 31.009 ppl 17.03  disc 0.028 gen -0.002 gan_ae 0.001
global step 91200   step-time 0.61s  loss 31.150 ppl 17.08  disc 0.029 gen 0.000 gan_ae -0.002
global step 91300   step-time 0.61s  loss 30.922 ppl 16.87  disc 0.028 gen -0.000 gan_ae -0.001
global step 91400   step-time 0.61s  loss 30.733 ppl 16.67  disc 0.029 gen -0.001 gan_ae -0.001
global step 91500   step-time 0.61s  loss 31.264 ppl 17.29  disc 0.029 gen -0.001 gan_ae -0.000
global step 91600   step-time 0.61s  loss 31.016 ppl 17.01  disc 0.028 gen -0.001 gan_ae -0.000
global step 91700   step-time 0.61s  loss 31.171 ppl 17.06  disc 0.028 gen -0.001 gan_ae 0.000
global step 91800   step-time 0.60s  loss 30.775 ppl 16.72  disc 0.027 gen -0.000 gan_ae 0.001
global step 91900   step-time 0.60s  loss 30.755 ppl 16.49  disc 0.027 gen 0.005 gan_ae -0.003
global step 92000   step-time 0.60s  loss 31.060 ppl 16.93  disc 0.030 gen -0.003 gan_ae -0.002
global step 92100   step-time 0.61s  loss 30.911 ppl 16.59  disc 0.030 gen -0.000 gan_ae -0.003
global step 92200   step-time 0.61s  loss 30.901 ppl 16.52  disc 0.028 gen -0.001 gan_ae 0.000
global step 92300   step-time 0.61s  loss 30.838 ppl 16.94  disc 0.028 gen -0.001 gan_ae 0.000
global step 92400   step-time 0.60s  loss 31.280 ppl 16.96  disc 0.028 gen -0.001 gan_ae 0.000
global step 92500   step-time 0.61s  loss 30.718 ppl 16.60  disc 0.027 gen 0.001 gan_ae 0.000
global step 92600   step-time 0.60s  loss 30.808 ppl 16.89  disc 0.029 gen 0.001 gan_ae -0.003
global step 92700   step-time 0.61s  loss 30.961 ppl 16.81  disc 0.029 gen -0.001 gan_ae -0.002
global step 92800   step-time 0.60s  loss 30.720 ppl 16.38  disc 0.028 gen -0.001 gan_ae -0.000
global step 92900   step-time 0.61s  loss 31.022 ppl 16.90  disc 0.027 gen 0.000 gan_ae 0.001
global step 93000   step-time 0.61s  loss 30.878 ppl 16.86  disc 0.028 gen 0.000 gan_ae -0.002
load eval model.
eval  ppl 19.53
answer:  one day , i was driving the van down to the store .
predict:  one day i was driving my _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK .
answer:  she bought some new shelves .
predict:  she _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK _UNK .
answer:  he was given a set of tickets .
predict:  he _UNK the _UNK .
answer:  his friends agree that 's a great idea .
predict:  he _UNK _UNK _UNK _UNK _UNK .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was disappointed and had to go to the party .
answer:  alicia looked at her house .
predict:  alicia had a very big house .
answer:  she searched everywhere but could n't find it .
predict:  she was very excited .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous and nervous .
BLEU = 2.04, 25.4/3.2/0.9/0.3 (BP=0.944, ratio=0.946, hyp_len=92360, ref_len=97637)

distinc1: 0.01610
distinc2: 0.08289
infer done.
global step 93100   step-time 0.60s  loss 30.879 ppl 16.55  disc 0.029 gen -0.000 gan_ae -0.002
global step 93200   step-time 0.60s  loss 30.750 ppl 16.85  disc 0.028 gen -0.001 gan_ae 0.001
global step 93300   step-time 0.61s  loss 30.925 ppl 16.84  disc 0.029 gen 0.000 gan_ae -0.003
global step 93400   step-time 0.61s  loss 30.717 ppl 16.32  disc 0.029 gen -0.001 gan_ae -0.002
global step 93500   step-time 0.61s  loss 30.755 ppl 16.50  disc 0.029 gen -0.002 gan_ae 0.000
global step 93600   step-time 0.61s  loss 30.804 ppl 16.62  disc 0.029 gen -0.001 gan_ae -0.000
global step 93700   step-time 0.61s  loss 30.354 ppl 16.28  disc 0.028 gen -0.001 gan_ae -0.000
global step 93800   step-time 0.60s  loss 30.532 ppl 16.39  disc 0.028 gen -0.001 gan_ae 0.000
global step 93900   step-time 0.61s  loss 31.028 ppl 16.74  disc 0.028 gen -0.001 gan_ae 0.000
global step 94000   step-time 0.61s  loss 30.673 ppl 16.42  disc 0.029 gen 0.000 gan_ae -0.001
global step 94100   step-time 0.61s  loss 30.762 ppl 16.46  disc 0.028 gen -0.002 gan_ae 0.001
global step 94200   step-time 0.61s  loss 30.734 ppl 16.54  disc 0.028 gen -0.001 gan_ae 0.001
global step 94300   step-time 0.61s  loss 30.823 ppl 16.59  disc 0.029 gen 0.000 gan_ae -0.002
global step 94400   step-time 0.61s  loss 30.577 ppl 16.43  disc 0.028 gen -0.001 gan_ae 0.000
global step 94500   step-time 0.60s  loss 30.482 ppl 16.26  disc 0.028 gen 0.001 gan_ae -0.002
global step 94600   step-time 0.60s  loss 30.579 ppl 16.60  disc 0.028 gen 0.002 gan_ae -0.003
global step 94700   step-time 0.61s  loss 30.800 ppl 16.67  disc 0.030 gen -0.002 gan_ae -0.002
global step 94800   step-time 0.60s  loss 30.568 ppl 16.38  disc 0.029 gen -0.001 gan_ae -0.001
global step 94900   step-time 0.61s  loss 30.736 ppl 16.57  disc 0.028 gen -0.002 gan_ae 0.000
global step 95000   step-time 0.61s  loss 30.806 ppl 16.46  disc 0.028 gen -0.001 gan_ae 0.001
global step 95100   step-time 0.60s  loss 30.813 ppl 16.60  disc 0.028 gen -0.001 gan_ae 0.001
global step 95200   step-time 0.61s  loss 30.621 ppl 16.26  disc 0.028 gen 0.000 gan_ae 0.001
global step 95300   step-time 0.60s  loss 30.709 ppl 16.21  disc 0.030 gen -0.001 gan_ae -0.002
global step 95400   step-time 0.61s  loss 30.447 ppl 16.30  disc 0.028 gen -0.001 gan_ae 0.000
global step 95500   step-time 0.61s  loss 30.846 ppl 16.52  disc 0.029 gen -0.000 gan_ae -0.001
global step 95600   step-time 0.61s  loss 30.505 ppl 16.33  disc 0.028 gen -0.001 gan_ae -0.000
global step 95700   step-time 0.61s  loss 31.004 ppl 16.84  disc 0.029 gen -0.001 gan_ae -0.000
global step 95800   step-time 0.61s  loss 30.789 ppl 16.65  disc 0.028 gen -0.001 gan_ae 0.000
global step 95900   step-time 0.61s  loss 30.568 ppl 16.56  disc 0.028 gen -0.001 gan_ae 0.000
global step 96000   step-time 0.61s  loss 30.502 ppl 16.37  disc 0.028 gen 0.000 gan_ae -0.001
load eval model.
eval  ppl 19.25
answer:  one day , i was driving the van down to the store .
predict:  i was driving down the road when a car hit my car .
answer:  she bought some new shelves .
predict:  she had been working on a _UNK book for _UNK hours .
answer:  he was given a set of tickets .
predict:  he found a band that he liked .
answer:  his friends agree that 's a great idea .
predict:  billy 's friends are very happy .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have a new friend !
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she was looking for a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was nervous but she did n't know how to do it .
BLEU = 3.09, 30.7/4.7/1.5/0.7 (BP=0.893, ratio=0.899, hyp_len=87737, ref_len=97637)

distinc1: 0.02283
distinc2: 0.12337
infer done.
global step 96100   step-time 0.60s  loss 30.637 ppl 16.41  disc 0.027 gen 0.001 gan_ae -0.000
global step 96200   step-time 0.61s  loss 30.669 ppl 16.43  disc 0.030 gen -0.003 gan_ae -0.001
global step 96300   step-time 0.61s  loss 30.997 ppl 16.61  disc 0.028 gen 0.003 gan_ae -0.003
global step 96400   step-time 0.60s  loss 30.473 ppl 16.00  disc 0.029 gen -0.001 gan_ae 0.000
global step 96500   step-time 0.61s  loss 30.601 ppl 16.56  disc 0.029 gen -0.001 gan_ae -0.002
global step 96600   step-time 0.60s  loss 30.651 ppl 16.33  disc 0.029 gen -0.002 gan_ae -0.001
global step 96700   step-time 0.60s  loss 30.723 ppl 16.60  disc 0.027 gen 0.000 gan_ae 0.001
global step 96800   step-time 0.60s  loss 30.430 ppl 16.32  disc 0.028 gen -0.001 gan_ae 0.001
global step 96900   step-time 0.61s  loss 30.324 ppl 15.95  disc 0.028 gen 0.000 gan_ae -0.001
global step 97000   step-time 0.60s  loss 30.649 ppl 16.46  disc 0.028 gen -0.000 gan_ae -0.000
global step 97100   step-time 0.60s  loss 30.210 ppl 16.03  disc 0.027 gen -0.000 gan_ae 0.001
global step 97200   step-time 0.60s  loss 30.582 ppl 16.49  disc 0.030 gen 0.000 gan_ae -0.003
global step 97300   step-time 0.61s  loss 30.534 ppl 16.21  disc 0.028 gen -0.001 gan_ae 0.001
global step 97400   step-time 0.61s  loss 30.528 ppl 16.31  disc 0.025 gen 0.003 gan_ae 0.002
