Namespace(batch_size=64, data_dir='data/', dropout_rate=0.15, emb_dim=300, epoch_num=100, from_vocab='data/vocab_20000', from_vocab_size=20000, gpu_device='1', latent_dim=64, learning_rate=1, learning_rate_decay_factor=0.5, max_gradient_norm=3.0, max_train_data_size=0, model_dir='model/', num_heads=8, num_layers=6, num_units=512, out_dir='output/', output_dir='output/tfm/', test_data='test', to_vocab='data/vocab_20000', to_vocab_size=20000, train_data='training', train_dir='model/t-cvae/', valid_data='dev')
 init embedding finished
19833
(20000, 300)
Vocab load over.
2020-12-28 11:35:05.204612: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-28 11:35:05.390369: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:1a:00.0
totalMemory: 10.76GiB freeMemory: 10.60GiB
2020-12-28 11:35:05.390407: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.596801: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.596822: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.596826: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.596900: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-28 11:35:05.598530: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.598572: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.598580: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.598586: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.598665: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-28 11:35:05.599378: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-28 11:35:05.599419: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-28 11:35:05.599427: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-28 11:35:05.599434: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-28 11:35:05.599517: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
Model create over.
  reading data line 0
78529
21
  reading data line 0
9816
21
  reading data line 0
9817
20
global step 100   step-time 0.69s  loss 77.826 ppl 1153.66  disc 0.234 gen -0.167 gan_ae -0.132
BLEU = 3.09, 31.0/5.0/1.5/0.6 (BP=0.906, ratio=0.910, hyp_len=88861, ref_len=97637)

distinc1: 0.02426
distinc2: 0.13911
infer done.
global step 126100   step-time 0.60s  loss 28.607 ppl 13.57  disc 0.029 gen 0.001 gan_ae -0.003
global step 126200   step-time 0.61s  loss 28.898 ppl 14.07  disc 0.026 gen 0.002 gan_ae 0.001
global step 126300   step-time 0.61s  loss 28.876 ppl 13.94  disc 0.029 gen 0.002 gan_ae -0.006
global step 126400   step-time 0.61s  loss 29.004 ppl 14.17  disc 0.029 gen 0.000 gan_ae -0.003
global step 126500   step-time 0.61s  loss 28.516 ppl 13.74  disc 0.029 gen -0.000 gan_ae -0.003
global step 126600   step-time 0.60s  loss 28.950 ppl 13.99  disc 0.029 gen -0.002 gan_ae 0.000
global step 126700   step-time 0.60s  loss 28.784 ppl 13.91  disc 0.029 gen 0.002 gan_ae -0.004
global step 126800   step-time 0.60s  loss 29.054 ppl 14.09  disc 0.029 gen -0.002 gan_ae 0.001
global step 126900   step-time 0.60s  loss 29.128 ppl 14.12  disc 0.028 gen -0.001 gan_ae 0.001
global step 127000   step-time 0.61s  loss 28.746 ppl 13.80  disc 0.027 gen -0.000 gan_ae 0.003
global step 127100   step-time 0.61s  loss 29.115 ppl 14.24  disc 0.030 gen -0.001 gan_ae -0.003
global step 127200   step-time 0.61s  loss 28.905 ppl 13.90  disc 0.029 gen -0.001 gan_ae -0.000
global step 127300   step-time 0.60s  loss 28.825 ppl 13.92  disc 0.028 gen -0.001 gan_ae 0.001
global step 127400   step-time 0.60s  loss 28.700 ppl 13.84  disc 0.029 gen -0.002 gan_ae 0.001
global step 127500   step-time 0.61s  loss 28.811 ppl 13.81  disc 0.028 gen -0.001 gan_ae 0.001
global step 127600   step-time 0.61s  loss 28.915 ppl 13.96  disc 0.027 gen -0.000 gan_ae 0.001
global step 127700   step-time 0.61s  loss 28.941 ppl 13.93  disc 0.030 gen 0.001 gan_ae -0.005
global step 127800   step-time 0.60s  loss 29.143 ppl 13.93  disc 0.029 gen -0.002 gan_ae 0.000
global step 127900   step-time 0.60s  loss 29.154 ppl 14.02  disc 0.029 gen -0.000 gan_ae -0.002
global step 128000   step-time 0.61s  loss 29.186 ppl 14.20  disc 0.028 gen -0.001 gan_ae 0.000
global step 128100   step-time 0.61s  loss 28.884 ppl 13.86  disc 0.027 gen -0.001 gan_ae 0.003
global step 128200   step-time 0.61s  loss 29.049 ppl 13.98  disc 0.028 gen 0.003 gan_ae -0.004
global step 128300   step-time 0.61s  loss 28.652 ppl 13.86  disc 0.029 gen -0.001 gan_ae -0.001
global step 128400   step-time 0.61s  loss 28.639 ppl 13.63  disc 0.028 gen -0.001 gan_ae 0.000
global step 128500   step-time 0.61s  loss 28.506 ppl 13.69  disc 0.028 gen -0.001 gan_ae -0.000
global step 128600   step-time 0.61s  loss 29.055 ppl 14.01  disc 0.027 gen 0.000 gan_ae 0.001
global step 128700   step-time 0.60s  loss 28.491 ppl 13.41  disc 0.029 gen 0.001 gan_ae -0.004
global step 128800   step-time 0.60s  loss 28.799 ppl 13.85  disc 0.029 gen -0.001 gan_ae -0.002
global step 128900   step-time 0.61s  loss 28.808 ppl 13.94  disc 0.028 gen -0.001 gan_ae -0.000
global step 129000   step-time 0.60s  loss 28.772 ppl 13.69  disc 0.029 gen -0.001 gan_ae -0.002
load eval model.
eval  ppl 17.74
answer:  one day , i was driving the van down to the store .
predict:  i was driving to work one day when a truck came to my car .
answer:  she bought some new shelves .
predict:  she had a lot of books .
answer:  he was given a set of tickets .
predict:  he found some people in the station .
answer:  his friends agree that 's a great idea .
predict:  billy goes to the lake and loves the fish .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have a new babysitter .
answer:  alicia looked at her house .
predict:  alicia had just bought a new one .
answer:  she searched everywhere but could n't find it .
predict:  she had been saving for one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous about the performance .
BLEU = 3.55, 32.6/5.6/1.9/0.8 (BP=0.865, ratio=0.873, hyp_len=85273, ref_len=97637)

distinc1: 0.02786
distinc2: 0.16580
infer done.
global step 129100   step-time 0.61s  loss 28.851 ppl 13.84  disc 0.028 gen -0.001 gan_ae 0.000
global step 129200   step-time 0.61s  loss 28.761 ppl 13.93  disc 0.027 gen 0.002 gan_ae -0.002
global step 129300   step-time 0.61s  loss 28.603 ppl 13.70  disc 0.028 gen -0.001 gan_ae -0.000
global step 129400   step-time 0.61s  loss 28.816 ppl 14.01  disc 0.028 gen -0.001 gan_ae -0.000
global step 129500   step-time 0.61s  loss 28.809 ppl 13.97  disc 0.027 gen 0.001 gan_ae -0.000
global step 129600   step-time 0.60s  loss 28.995 ppl 13.83  disc 0.030 gen -0.002 gan_ae -0.002
global step 129700   step-time 0.60s  loss 29.011 ppl 14.09  disc 0.027 gen 0.001 gan_ae -0.000
global step 129800   step-time 0.61s  loss 28.843 ppl 14.01  disc 0.029 gen -0.002 gan_ae -0.001
global step 129900   step-time 0.61s  loss 28.597 ppl 13.61  disc 0.029 gen 0.001 gan_ae -0.003
global step 130000   step-time 0.61s  loss 28.773 ppl 13.76  disc 0.028 gen -0.001 gan_ae 0.001
global step 130100   step-time 0.61s  loss 28.820 ppl 13.89  disc 0.027 gen -0.001 gan_ae 0.002
global step 130200   step-time 0.61s  loss 28.645 ppl 13.70  disc 0.028 gen -0.000 gan_ae 0.000
global step 130300   step-time 0.61s  loss 28.756 ppl 13.82  disc 0.028 gen -0.003 gan_ae 0.001
global step 130400   step-time 0.60s  loss 28.542 ppl 13.66  disc 0.028 gen 0.003 gan_ae -0.004
global step 130500   step-time 0.61s  loss 28.389 ppl 13.40  disc 0.029 gen 0.002 gan_ae -0.003
global step 130600   step-time 0.61s  loss 28.965 ppl 13.90  disc 0.028 gen -0.002 gan_ae 0.001
global step 130700   step-time 0.61s  loss 28.794 ppl 13.90  disc 0.028 gen -0.001 gan_ae -0.000
global step 130800   step-time 0.60s  loss 29.000 ppl 13.88  disc 0.028 gen -0.001 gan_ae 0.000
global step 130900   step-time 0.61s  loss 28.868 ppl 13.80  disc 0.029 gen -0.001 gan_ae -0.002
global step 131000   step-time 0.61s  loss 29.000 ppl 14.05  disc 0.029 gen -0.005 gan_ae 0.003
global step 131100   step-time 0.61s  loss 28.624 ppl 13.67  disc 0.025 gen 0.007 gan_ae -0.003
global step 131200   step-time 0.61s  loss 28.701 ppl 13.76  disc 0.030 gen -0.001 gan_ae -0.003
global step 131300   step-time 0.61s  loss 28.601 ppl 13.58  disc 0.030 gen -0.002 gan_ae -0.003
global step 131400   step-time 0.61s  loss 28.513 ppl 13.73  disc 0.028 gen 0.000 gan_ae -0.000
global step 131500   step-time 0.61s  loss 28.778 ppl 13.73  disc 0.028 gen -0.001 gan_ae 0.000
global step 131600   step-time 0.61s  loss 28.625 ppl 13.70  disc 0.029 gen -0.001 gan_ae -0.002
global step 131700   step-time 0.61s  loss 28.654 ppl 13.64  disc 0.028 gen 0.003 gan_ae -0.004
global step 131800   step-time 0.61s  loss 28.986 ppl 14.01  disc 0.030 gen -0.002 gan_ae -0.002
global step 131900   step-time 0.60s  loss 28.667 ppl 13.68  disc 0.028 gen 0.001 gan_ae -0.002
global step 132000   step-time 0.61s  loss 28.468 ppl 13.67  disc 0.029 gen -0.000 gan_ae -0.002
load eval model.
eval  ppl 17.77
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van to work one day .
answer:  she bought some new shelves .
predict:  she had to work on her books .
answer:  he was given a set of tickets .
predict:  he bought a lot of music .
answer:  his friends agree that 's a great idea .
predict:  billy decides to go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have his parents .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she decided to go to the store to buy one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous about the performance .
BLEU = 3.47, 31.7/5.4/1.8/0.7 (BP=0.904, ratio=0.909, hyp_len=88725, ref_len=97637)

distinc1: 0.02658
distinc2: 0.16044
infer done.
global step 132100   step-time 0.61s  loss 28.865 ppl 13.95  disc 0.029 gen -0.003 gan_ae -0.000
global step 132200   step-time 0.61s  loss 28.795 ppl 13.84  disc 0.028 gen -0.002 gan_ae 0.002
global step 132300   step-time 0.61s  loss 28.685 ppl 13.70  disc 0.028 gen 0.000 gan_ae -0.001
global step 132400   step-time 0.61s  loss 28.452 ppl 13.45  disc 0.029 gen -0.002 gan_ae -0.001
global step 132500   step-time 0.61s  loss 28.800 ppl 13.73  disc 0.028 gen -0.002 gan_ae 0.000
global step 132600   step-time 0.61s  loss 28.665 ppl 13.65  disc 0.028 gen -0.001 gan_ae 0.000
global step 132700   step-time 0.61s  loss 28.925 ppl 13.79  disc 0.028 gen -0.002 gan_ae 0.002
global step 132800   step-time 0.61s  loss 28.585 ppl 13.51  disc 0.028 gen -0.001 gan_ae 0.001
global step 132900   step-time 0.61s  loss 28.721 ppl 13.77  disc 0.028 gen -0.001 gan_ae 0.002
global step 133000   step-time 0.60s  loss 28.614 ppl 13.60  disc 0.028 gen 0.000 gan_ae -0.001
global step 133100   step-time 0.61s  loss 28.996 ppl 14.14  disc 0.029 gen -0.000 gan_ae -0.002
global step 133200   step-time 0.61s  loss 28.544 ppl 13.67  disc 0.029 gen -0.001 gan_ae -0.002
global step 133300   step-time 0.61s  loss 28.526 ppl 13.52  disc 0.028 gen -0.001 gan_ae 0.001
global step 133400   step-time 0.61s  loss 28.450 ppl 13.30  disc 0.028 gen -0.001 gan_ae 0.000
global step 133500   step-time 0.61s  loss 28.703 ppl 13.72  disc 0.028 gen -0.000 gan_ae -0.000
global step 133600   step-time 0.60s  loss 28.625 ppl 13.65  disc 0.029 gen -0.001 gan_ae -0.001
global step 133700   step-time 0.61s  loss 28.512 ppl 13.66  disc 0.029 gen -0.000 gan_ae -0.001
global step 133800   step-time 0.61s  loss 28.521 ppl 13.51  disc 0.028 gen -0.001 gan_ae 0.001
global step 133900   step-time 0.61s  loss 28.468 ppl 13.61  disc 0.027 gen 0.000 gan_ae 0.001
global step 134000   step-time 0.60s  loss 28.339 ppl 13.38  disc 0.029 gen -0.001 gan_ae -0.001
global step 134100   step-time 0.61s  loss 28.697 ppl 13.66  disc 0.027 gen -0.001 gan_ae 0.003
global step 134200   step-time 0.61s  loss 28.638 ppl 13.62  disc 0.026 gen 0.001 gan_ae 0.001
global step 134300   step-time 0.61s  loss 29.010 ppl 13.83  disc 0.029 gen 0.000 gan_ae -0.003
global step 134400   step-time 0.60s  loss 28.564 ppl 13.63  disc 0.032 gen -0.002 gan_ae -0.006
global step 134500   step-time 0.61s  loss 28.720 ppl 13.56  disc 0.027 gen 0.002 gan_ae -0.001
global step 134600   step-time 0.61s  loss 28.741 ppl 13.75  disc 0.031 gen -0.002 gan_ae -0.003
global step 134700   step-time 0.61s  loss 28.466 ppl 13.53  disc 0.029 gen -0.001 gan_ae -0.000
global step 134800   step-time 0.61s  loss 28.678 ppl 13.70  disc 0.029 gen -0.001 gan_ae -0.002
global step 134900   step-time 0.61s  loss 28.540 ppl 13.64  disc 0.028 gen -0.001 gan_ae 0.001
global step 135000   step-time 0.61s  loss 28.546 ppl 13.68  disc 0.028 gen -0.000 gan_ae 0.000
load eval model.
eval  ppl 17.61
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van to the dealership .
answer:  she bought some new shelves .
predict:  she had a big collection of books .
answer:  he was given a set of tickets .
predict:  he sold a few of his friends .
answer:  his friends agree that 's a great idea .
predict:  billy gets a bit tired and can n't find any fishing spot .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so hungry he could n't eat it all .
answer:  alicia looked at her house .
predict:  alicia had a small house .
answer:  she searched everywhere but could n't find it .
predict:  she went to the store to buy one .
answer:  when the cast was announced , she was left disappointed .
predict:  she practiced every day .
BLEU = 3.36, 31.6/5.3/1.7/0.7 (BP=0.897, ratio=0.902, hyp_len=88049, ref_len=97637)

distinc1: 0.02703
distinc2: 0.16816
infer done.
global step 135100   step-time 0.61s  loss 28.538 ppl 13.54  disc 0.028 gen -0.001 gan_ae 0.001
global step 135200   step-time 0.61s  loss 28.970 ppl 13.90  disc 0.030 gen -0.006 gan_ae 0.002
global step 135300   step-time 0.61s  loss 28.484 ppl 13.69  disc 0.026 gen 0.006 gan_ae -0.004
global step 135400   step-time 0.61s  loss 28.520 ppl 13.58  disc 0.028 gen -0.000 gan_ae -0.000
global step 135500   step-time 0.61s  loss 28.519 ppl 13.41  disc 0.029 gen -0.002 gan_ae -0.001
global step 135600   step-time 0.61s  loss 28.756 ppl 13.87  disc 0.029 gen -0.001 gan_ae -0.001
global step 135700   step-time 0.60s  loss 28.848 ppl 13.74  disc 0.029 gen -0.001 gan_ae -0.001
global step 135800   step-time 0.61s  loss 28.336 ppl 13.33  disc 0.028 gen -0.001 gan_ae 0.002
global step 135900   step-time 0.61s  loss 28.608 ppl 13.69  disc 0.028 gen 0.001 gan_ae -0.003
global step 136000   step-time 0.61s  loss 28.449 ppl 13.42  disc 0.029 gen -0.001 gan_ae -0.002
global step 136100   step-time 0.61s  loss 28.596 ppl 13.62  disc 0.027 gen 0.002 gan_ae 0.000
global step 136200   step-time 0.61s  loss 28.243 ppl 13.27  disc 0.027 gen -0.001 gan_ae 0.001
global step 136300   step-time 0.61s  loss 28.518 ppl 13.35  disc 0.030 gen -0.001 gan_ae -0.003
global step 136400   step-time 0.61s  loss 28.605 ppl 13.51  disc 0.029 gen -0.001 gan_ae -0.001
global step 136500   step-time 0.60s  loss 28.821 ppl 13.77  disc 0.028 gen -0.000 gan_ae -0.001
global step 136600   step-time 0.61s  loss 28.385 ppl 13.41  disc 0.028 gen -0.001 gan_ae 0.000
global step 136700   step-time 0.61s  loss 28.469 ppl 13.33  disc 0.029 gen -0.001 gan_ae -0.000
global step 136800   step-time 0.61s  loss 28.452 ppl 13.53  disc 0.028 gen -0.002 gan_ae 0.001
global step 136900   step-time 0.61s  loss 28.356 ppl 13.45  disc 0.028 gen -0.001 gan_ae -0.001
global step 137000   step-time 0.61s  loss 28.337 ppl 13.32  disc 0.030 gen -0.001 gan_ae -0.003
global step 137100   step-time 0.61s  loss 28.348 ppl 13.38  disc 0.028 gen -0.002 gan_ae 0.002
global step 137200   step-time 0.61s  loss 28.731 ppl 13.59  disc 0.028 gen -0.003 gan_ae 0.002
global step 137300   step-time 0.61s  loss 28.748 ppl 13.48  disc 0.028 gen 0.004 gan_ae -0.005
global step 137400   step-time 0.61s  loss 28.167 ppl 13.17  disc 0.030 gen -0.002 gan_ae -0.002
global step 137500   step-time 0.61s  loss 28.479 ppl 13.54  disc 0.028 gen -0.001 gan_ae 0.001
global step 137600   step-time 0.61s  loss 28.438 ppl 13.39  disc 0.028 gen -0.001 gan_ae 0.000
global step 137700   step-time 0.61s  loss 28.336 ppl 13.39  disc 0.029 gen -0.000 gan_ae -0.001
global step 137800   step-time 0.61s  loss 28.564 ppl 13.52  disc 0.029 gen -0.001 gan_ae -0.001
global step 137900   step-time 0.61s  loss 28.401 ppl 13.37  disc 0.027 gen -0.000 gan_ae 0.001
global step 138000   step-time 0.60s  loss 28.705 ppl 13.65  disc 0.029 gen -0.001 gan_ae -0.001
load eval model.
eval  ppl 17.63
answer:  one day , i was driving the van down to the store .
predict:  i was driving my van to work one day .
answer:  she bought some new shelves .
predict:  she had to make her own books for her kids .
answer:  he was given a set of tickets .
predict:  he bought a new band .
answer:  his friends agree that 's a great idea .
predict:  billy and his friends get to go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so hungry he had to clean up the mess .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she went to the store to buy one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous about the performance .
BLEU = 3.51, 31.2/5.4/1.8/0.7 (BP=0.913, ratio=0.917, hyp_len=89500, ref_len=97637)

distinc1: 0.02762
distinc2: 0.16539
infer done.
global step 138100   step-time 0.60s  loss 28.843 ppl 13.75  disc 0.028 gen -0.001 gan_ae 0.001
global step 138200   step-time 0.61s  loss 28.796 ppl 13.79  disc 0.028 gen -0.001 gan_ae -0.000
global step 138300   step-time 0.61s  loss 28.528 ppl 13.48  disc 0.029 gen -0.001 gan_ae -0.002
global step 138400   step-time 0.61s  loss 28.333 ppl 13.30  disc 0.028 gen -0.001 gan_ae -0.001
global step 138500   step-time 0.61s  loss 28.589 ppl 13.56  disc 0.027 gen -0.001 gan_ae 0.002
global step 138600   step-time 0.61s  loss 28.557 ppl 13.57  disc 0.028 gen 0.004 gan_ae -0.005
global step 138700   step-time 0.61s  loss 28.742 ppl 13.82  disc 0.029 gen -0.002 gan_ae -0.000
global step 138800   step-time 0.61s  loss 28.222 ppl 13.32  disc 0.028 gen 0.003 gan_ae -0.005
global step 138900   step-time 0.61s  loss 28.371 ppl 13.38  disc 0.028 gen -0.002 gan_ae 0.001
global step 139000   step-time 0.61s  loss 28.813 ppl 13.77  disc 0.029 gen -0.001 gan_ae -0.001
global step 139100   step-time 0.61s  loss 28.357 ppl 13.34  disc 0.029 gen -0.002 gan_ae 0.000
global step 139200   step-time 0.61s  loss 28.237 ppl 13.27  disc 0.028 gen -0.001 gan_ae 0.001
global step 139300   step-time 0.61s  loss 28.466 ppl 13.48  disc 0.029 gen -0.001 gan_ae -0.001
global step 139400   step-time 0.60s  loss 28.313 ppl 13.47  disc 0.029 gen -0.001 gan_ae -0.001
global step 139500   step-time 0.61s  loss 28.546 ppl 13.62  disc 0.029 gen -0.002 gan_ae 0.000
global step 139600   step-time 0.61s  loss 28.474 ppl 13.46  disc 0.028 gen 0.003 gan_ae -0.004
global step 139700   step-time 0.61s  loss 28.544 ppl 13.44  disc 0.028 gen -0.003 gan_ae 0.002
global step 139800   step-time 0.61s  loss 28.606 ppl 13.64  disc 0.027 gen -0.000 gan_ae 0.002
global step 139900   step-time 0.61s  loss 28.660 ppl 13.74  disc 0.028 gen -0.000 gan_ae -0.000
global step 140000   step-time 0.61s  loss 28.326 ppl 13.25  disc 0.029 gen -0.000 gan_ae -0.001
global step 140100   step-time 0.60s  loss 28.449 ppl 13.31  disc 0.027 gen 0.000 gan_ae -0.000
global step 140200   step-time 0.61s  loss 28.358 ppl 13.44  disc 0.030 gen -0.000 gan_ae -0.004
global step 140300   step-time 0.61s  loss 28.024 ppl 13.25  disc 0.029 gen -0.003 gan_ae 0.001
global step 140400   step-time 0.61s  loss 28.485 ppl 13.46  disc 0.028 gen -0.002 gan_ae 0.000
global step 140500   step-time 0.61s  loss 28.272 ppl 13.32  disc 0.028 gen 0.004 gan_ae -0.006
global step 140600   step-time 0.61s  loss 28.451 ppl 13.53  disc 0.029 gen -0.005 gan_ae 0.003
global step 140700   step-time 0.61s  loss 28.268 ppl 13.25  disc 0.027 gen 0.005 gan_ae -0.005
global step 140800   step-time 0.61s  loss 28.252 ppl 13.27  disc 0.028 gen -0.004 gan_ae 0.002
global step 140900   step-time 0.61s  loss 28.329 ppl 13.39  disc 0.028 gen 0.001 gan_ae -0.002
global step 141000   step-time 0.61s  loss 28.760 ppl 13.73  disc 0.028 gen -0.002 gan_ae 0.001
load eval model.
eval  ppl 17.68
answer:  one day , i was driving the van down to the store .
predict:  i was driving to work one day and a car was coming to town .
answer:  she bought some new shelves .
predict:  she was trying to make a list of books .
answer:  he was given a set of tickets .
predict:  he won the contest .
answer:  his friends agree that 's a great idea .
predict:  billy and his friends go to the lake .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so hungry he could n't stop eating .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she was very excited .
answer:  when the cast was announced , she was left disappointed .
predict:  she was very nervous .
BLEU = 3.12, 32.0/5.2/1.6/0.6 (BP=0.860, ratio=0.869, hyp_len=84830, ref_len=97637)

distinc1: 0.02705
distinc2: 0.16193
infer done.
global step 141100   step-time 0.61s  loss 28.199 ppl 13.27  disc 0.028 gen -0.001 gan_ae 0.000
global step 141200   step-time 0.61s  loss 28.461 ppl 13.32  disc 0.028 gen 0.001 gan_ae -0.002
global step 141300   step-time 0.61s  loss 28.526 ppl 13.50  disc 0.029 gen -0.003 gan_ae 0.000
global step 141400   step-time 0.61s  loss 28.388 ppl 13.30  disc 0.029 gen -0.000 gan_ae -0.001
global step 141500   step-time 0.61s  loss 28.342 ppl 13.36  disc 0.028 gen -0.002 gan_ae 0.001
global step 141600   step-time 0.61s  loss 28.270 ppl 13.15  disc 0.028 gen -0.000 gan_ae -0.000
global step 141700   step-time 0.60s  loss 28.390 ppl 13.31  disc 0.029 gen -0.001 gan_ae -0.001
global step 141800   step-time 0.61s  loss 28.615 ppl 13.33  disc 0.028 gen -0.002 gan_ae 0.001
global step 141900   step-time 0.60s  loss 28.065 ppl 13.03  disc 0.028 gen 0.002 gan_ae -0.002
global step 142000   step-time 0.61s  loss 28.421 ppl 13.29  disc 0.029 gen -0.001 gan_ae -0.002
global step 142100   step-time 0.61s  loss 28.459 ppl 13.45  disc 0.027 gen -0.001 gan_ae 0.003
global step 142200   step-time 0.61s  loss 28.347 ppl 13.26  disc 0.028 gen -0.001 gan_ae 0.001
global step 142300   step-time 0.61s  loss 28.308 ppl 13.26  disc 0.030 gen -0.002 gan_ae -0.002
global step 142400   step-time 0.61s  loss 28.271 ppl 13.13  disc 0.028 gen -0.001 gan_ae 0.000
global step 142500   step-time 0.61s  loss 28.422 ppl 13.37  disc 0.028 gen -0.001 gan_ae 0.000
global step 142600   step-time 0.60s  loss 28.414 ppl 13.25  disc 0.029 gen 0.001 gan_ae -0.003
global step 142700   step-time 0.61s  loss 28.201 ppl 13.18  disc 0.026 gen -0.000 gan_ae 0.004
global step 142800   step-time 0.61s  loss 28.245 ppl 13.21  disc 0.031 gen -0.001 gan_ae -0.004
global step 142900   step-time 0.61s  loss 28.400 ppl 13.30  disc 0.029 gen -0.000 gan_ae -0.002
